VentaID,Fecha,ProductoID,VendedorID,ClienteID,UbicacionID,Cantidad,MontoTotal_Raw,fecha_parseada,_motivo_fecha,monto_eur,_motivo_monto
1180,2026-02-11,5,1,5,1,1,150.0 €,2026-02-11,,150.0,
1184,2026-02-07,2,1,2,1,5,154.0 €,2026-02-07,,154.0,
1190,02/01/2026,1,3,1,3,1,160.0 €,2026-01-02,,160.0,
1194,01/28/2026,5,3,5,3,5,209.5 USD,2026-01-28,,182.17,
1197,25/01/2026,1,2,1,2,3,212.5 USD,2026-01-25,,184.78,
1198,01/24/2026,2,3,2,3,4,168.0 €,2026-01-24,,168.0,
1201,21/01/2026,5,2,5,2,2,21.0 €,2026-01-21,,21.0,
1204,2026-01-18,1,1,1,1,5,24.0 €,2026-01-18,,24.0,
1205,17/01/2026,2,2,2,2,1,25.0 €,2026-01-17,,25.0,
1208,2026-01-14,5,1,5,1,4,28.0 €,2026-01-14,,28.0,
1212,2026-01-10,2,1,2,1,3,27.5 USD,2026-01-10,,23.91,
1218,01/04/2026,1,3,1,3,4,33.5 USD,2026-04-01,,29.13,
1222,12/31/2025,5,3,5,3,3,42.0 €,2025-12-31,,42.0,
1225,28/12/2025,1,2,1,2,1,45.0 €,2025-12-28,,45.0,
1226,12/27/2025,2,3,2,3,2,46.0 €,2025-12-27,,46.0,
1229,24/12/2025,5,2,5,2,5,49.0 €,2025-12-24,,49.0,
1232,2025-12-21,1,1,1,1,3,52.0 €,2025-12-21,,52.0,
1233,20/12/2025,2,2,2,2,4,48.5 USD,2025-12-20,,42.17,
1236,2025-12-17,5,1,5,1,2,51.5 USD,2025-12-17,,44.78,
1240,2025-12-13,2,1,2,1,1,60.0 €,2025-12-13,,60.0,
1246,12/07/2025,1,3,1,3,2,66.0 €,2025-07-12,,66.0,
1253,30/11/2025,1,2,1,2,4,73.0 €,2025-11-30,,73.0,
1257,26/11/2025,5,2,5,2,3,72.5 USD,2025-11-26,,63.04,
1260,2025-11-23,1,1,1,1,1,75.5 USD,2025-11-23,,65.65,
1261,22/11/2025,2,2,2,2,2,81.0 €,2025-11-22,,81.0,
1264,2025-11-19,5,1,5,1,5,84.0 €,2025-11-19,,84.0,
1268,2025-11-15,2,1,2,1,4,88.0 €,2025-11-15,,88.0,
1274,11/09/2025,1,3,1,3,5,94.0 €,2025-09-11,,94.0,
1278,11/05/2025,5,3,5,3,4,93.5 USD,2025-05-11,,81.3,
1281,02/11/2025,1,2,1,2,2,96.5 USD,2025-11-02,,83.91,
1282,11/01/2025,2,3,2,3,3,102.0 €,2025-01-11,,102.0,
1285,29/10/2025,5,2,5,2,1,105.0 €,2025-10-29,,105.0,
1288,2025-10-26,1,1,1,1,4,108.0 €,2025-10-26,,108.0,
1289,25/10/2025,2,2,2,2,5,109.0 €,2025-10-25,,109.0,
1292,2025-10-22,5,1,5,1,3,112.0 €,2025-10-22,,112.0,
1296,2025-10-18,2,1,2,1,2,111.5 USD,2025-10-18,,96.96,
1302,10/12/2025,1,3,1,3,3,117.5 USD,2025-12-10,,102.17,
1306,10/08/2025,5,3,5,3,2,126.0 €,2025-08-10,,126.0,
1309,05/10/2025,1,2,1,2,5,129.0 €,2025-10-05,,129.0,
1310,10/04/2025,2,3,2,3,1,130.0 €,2025-04-10,,130.0,
1313,01/10/2025,5,2,5,2,4,133.0 €,2025-10-01,,133.0,
1316,2025-09-28,1,1,1,1,2,136.0 €,2025-09-28,,136.0,
1317,27/09/2025,2,2,2,2,3,132.5 USD,2025-09-27,,115.22,
1324,2025-09-20,2,1,2,1,5,144.0 €,2025-09-20,,144.0,
1330,09/14/2025,1,3,1,3,1,150.0 €,2025-09-14,,150.0,
1334,09/10/2025,5,3,5,3,5,154.0 €,2025-10-09,,154.0,
1337,07/09/2025,1,2,1,2,3,157.0 €,2025-09-07,,157.0,
1338,09/06/2025,2,3,2,3,4,153.5 USD,2025-06-09,,133.48,
1341,03/09/2025,5,2,5,2,2,156.5 USD,2025-09-03,,136.09,
1344,2025-08-31,1,1,1,1,5,159.5 USD,2025-08-31,,138.7,
1345,30/08/2025,2,2,2,2,1,165.0 €,2025-08-30,,165.0,
1348,2025-08-27,5,1,5,1,4,168.0 €,2025-08-27,,168.0,
1352,2025-08-23,2,1,2,1,3,22.0 €,2025-08-23,,22.0,
1358,08/17/2025,1,3,1,3,4,28.0 €,2025-08-17,,28.0,
1362,08/13/2025,5,3,5,3,3,177.5 USD,2025-08-13,,154.35,
1365,10/08/2025,1,2,1,2,1,180.5 USD,2025-08-10,,156.96,
1366,08/09/2025,2,3,2,3,2,36.0 €,2025-09-08,,36.0,
1369,06/08/2025,5,2,5,2,5,39.0 €,2025-08-06,,39.0,
1372,2025-08-03,1,1,1,1,3,42.0 €,2025-08-03,,42.0,
1373,02/08/2025,2,2,2,2,4,43.0 €,2025-08-02,,43.0,
1376,2025-07-30,5,1,5,1,2,46.0 €,2025-07-30,,46.0,
1380,2025-07-26,2,1,2,1,1,195.5 USD,2025-07-26,,170.0,
1390,07/16/2025,5,3,5,3,1,60.0 €,2025-07-16,,60.0,
1393,13/07/2025,1,2,1,2,4,63.0 €,2025-07-13,,63.0,
1394,07/12/2025,2,3,2,3,5,64.0 €,2025-12-07,,64.0,
1397,09/07/2025,5,2,5,2,3,67.0 €,2025-07-09,,67.0,
1401,05/07/2025,2,2,2,2,2,16.5 USD,2025-07-05,,14.35,
1404,2025-07-02,5,1,5,1,5,19.5 USD,2025-07-02,,16.96,
1408,2025-06-28,2,1,2,1,4,78.0 €,2025-06-28,,78.0,
1414,06/22/2025,1,3,1,3,5,84.0 €,2025-06-22,,84.0,
1418,06/18/2025,5,3,5,3,4,88.0 €,2025-06-18,,88.0,
1421,15/06/2025,1,2,1,2,2,91.0 €,2025-06-15,,91.0,
1422,06/14/2025,2,3,2,3,3,37.5 USD,2025-06-14,,32.61,
1425,11/06/2025,5,2,5,2,1,40.5 USD,2025-06-11,,35.22,
1428,2025-06-08,1,1,1,1,4,43.5 USD,2025-06-08,,37.83,
1429,07/06/2025,2,2,2,2,5,99.0 €,2025-06-07,,99.0,
1432,2025-06-04,5,1,5,1,3,102.0 €,2025-06-04,,102.0,
1436,2025-05-31,2,1,2,1,2,106.0 €,2025-05-31,,106.0,
1442,05/25/2025,1,3,1,3,3,112.0 €,2025-05-25,,112.0,
1446,05/21/2025,5,3,5,3,2,61.5 USD,2025-05-21,,53.48,
1449,18/05/2025,1,2,1,2,5,64.5 USD,2025-05-18,,56.09,
1453,14/05/2025,5,2,5,2,4,123.0 €,2025-05-14,,123.0,
1456,2025-05-11,1,1,1,1,2,126.0 €,2025-05-11,,126.0,
1457,10/05/2025,2,2,2,2,3,127.0 €,2025-05-10,,127.0,
1460,2025-05-07,5,1,5,1,1,130.0 €,2025-05-07,,130.0,
1464,2025-05-03,2,1,2,1,5,79.5 USD,2025-05-03,,69.13,
1470,04/27/2025,1,3,1,3,1,85.5 USD,2025-04-27,,74.35,
1474,04/23/2025,5,3,5,3,5,144.0 €,2025-04-23,,144.0,
1477,20/04/2025,1,2,1,2,3,147.0 €,2025-04-20,,147.0,
1478,04/19/2025,2,3,2,3,4,148.0 €,2025-04-19,,148.0,
1481,16/04/2025,5,2,5,2,2,151.0 €,2025-04-16,,151.0,
1484,2025-04-13,1,1,1,1,5,154.0 €,2025-04-13,,154.0,
1488,2025-04-09,5,1,5,1,4,103.5 USD,2025-04-09,,90.0,
1492,2025-04-05,2,1,2,1,3,162.0 €,2025-04-05,,162.0,
1498,03/30/2025,1,3,1,3,4,168.0 €,2025-03-30,,168.0,
1502,03/26/2025,5,3,5,3,3,22.0 €,2025-03-26,,22.0,
1505,23/03/2025,1,2,1,2,1,25.0 €,2025-03-23,,25.0,
1506,03/22/2025,2,3,2,3,2,121.5 USD,2025-03-22,,105.65,
1509,19/03/2025,5,2,5,2,5,124.5 USD,2025-03-19,,108.26,
1512,2025-03-16,1,1,1,1,3,127.5 USD,2025-03-16,,110.87,
1513,15/03/2025,2,2,2,2,4,33.0 €,2025-03-15,,33.0,
1516,2025-03-12,5,1,5,1,2,36.0 €,2025-03-12,,36.0,
1520,2025-03-08,2,1,2,1,1,40.0 €,2025-03-08,,40.0,
1526,03/02/2025,1,3,1,3,2,46.0 €,2025-02-03,,46.0,
1530,02/26/2025,5,3,5,3,1,145.5 USD,2025-02-26,,126.52,
1533,23/02/2025,1,2,1,2,4,148.5 USD,2025-02-23,,129.13,
1534,02/22/2025,2,3,2,3,5,54.0 €,2025-02-22,,54.0,
1537,19/02/2025,5,2,5,2,3,57.0 €,2025-02-19,,57.0,
1540,2025-02-16,1,1,1,1,1,60.0 €,2025-02-16,,60.0,
1541,15/02/2025,2,2,2,2,2,61.0 €,2025-02-15,,61.0,
1544,2025-02-12,5,1,5,1,5,64.0 €,2025-02-12,,64.0,
1548,2025-02-08,2,1,2,1,4,163.5 USD,2025-02-08,,142.17,
1554,02/02/2025,1,3,1,3,5,169.5 USD,2025-02-02,,147.39,
1558,01/29/2025,5,3,5,3,4,78.0 €,2025-01-29,,78.0,
1561,26/01/2025,1,2,1,2,2,81.0 €,2025-01-26,,81.0,
1562,01/25/2025,2,3,2,3,3,82.0 €,2025-01-25,,82.0,
1565,22/01/2025,5,2,5,2,1,85.0 €,2025-01-22,,85.0,
1568,2025-01-19,1,1,1,1,4,88.0 €,2025-01-19,,88.0,
1569,18/01/2025,2,2,2,2,5,184.5 USD,2025-01-18,,160.43,
1572,2025-01-15,5,1,5,1,3,187.5 USD,2025-01-15,,163.04,
1576,2025-01-11,2,1,2,1,2,96.0 €,2025-01-11,,96.0,
1582,01/05/2025,1,3,1,3,3,102.0 €,2025-05-01,,102.0,
1586,01/01/2025,5,3,5,3,2,106.0 €,2025-01-01,,106.0,
1589,29/12/2024,1,2,1,2,5,109.0 €,2024-12-29,,109.0,
1590,12/28/2024,2,3,2,3,1,205.5 USD,2024-12-28,,178.7,
1593,25/12/2024,5,2,5,2,4,208.5 USD,2024-12-25,,181.3,
1596,2024-12-22,1,1,1,1,2,211.5 USD,2024-12-22,,183.91,
1597,21/12/2024,2,2,2,2,3,117.0 €,2024-12-21,,117.0,
1604,2024-12-14,2,1,2,1,5,124.0 €,2024-12-14,,124.0,
1610,12/08/2024,1,3,1,3,1,130.0 €,2024-08-12,,130.0,
1614,12/04/2024,5,3,5,3,5,29.5 USD,2024-04-12,,25.65,
1618,11/30/2024,2,3,2,3,4,138.0 €,2024-11-30,,138.0,
1621,27/11/2024,5,2,5,2,2,141.0 €,2024-11-27,,141.0,
1624,2024-11-24,1,1,1,1,5,144.0 €,2024-11-24,,144.0,
1625,23/11/2024,2,2,2,2,1,145.0 €,2024-11-23,,145.0,
1628,2024-11-20,5,1,5,1,4,148.0 €,2024-11-20,,148.0,
1632,2024-11-16,2,1,2,1,3,47.5 USD,2024-11-16,,41.3,
1638,11/10/2024,1,3,1,3,4,53.5 USD,2024-10-11,,46.52,
1642,11/06/2024,5,3,5,3,3,162.0 €,2024-06-11,,162.0,
1645,03/11/2024,1,2,1,2,1,165.0 €,2024-11-03,,165.0,
1646,11/02/2024,2,3,2,3,2,166.0 €,2024-02-11,,166.0,
1649,30/10/2024,5,2,5,2,5,169.0 €,2024-10-30,,169.0,
1652,2024-10-27,1,1,1,1,3,22.0 €,2024-10-27,,22.0,
1653,26/10/2024,2,2,2,2,4,68.5 USD,2024-10-26,,59.57,
1656,2024-10-23,5,1,5,1,2,71.5 USD,2024-10-23,,62.17,
1660,2024-10-19,2,1,2,1,1,30.0 €,2024-10-19,,30.0,
1666,10/13/2024,1,3,1,3,2,36.0 €,2024-10-13,,36.0,
1670,10/09/2024,5,3,5,3,1,40.0 €,2024-09-10,,40.0,
1673,06/10/2024,1,2,1,2,4,43.0 €,2024-10-06,,43.0,
1674,10/05/2024,2,3,2,3,5,89.5 USD,2024-05-10,,77.83,
1677,02/10/2024,5,2,5,2,3,92.5 USD,2024-10-02,,80.43,
1680,2024-09-29,1,1,1,1,1,95.5 USD,2024-09-29,,83.04,
1681,28/09/2024,2,2,2,2,2,51.0 €,2024-09-28,,51.0,
1684,2024-09-25,5,1,5,1,5,54.0 €,2024-09-25,,54.0,
1688,2024-09-21,2,1,2,1,4,58.0 €,2024-09-21,,58.0,
1694,09/15/2024,1,3,1,3,5,64.0 €,2024-09-15,,64.0,
1698,09/11/2024,5,3,5,3,4,113.5 USD,2024-11-09,,98.7,
1701,08/09/2024,1,2,1,2,2,116.5 USD,2024-09-08,,101.3,
1702,09/07/2024,2,3,2,3,3,72.0 €,2024-07-09,,72.0,
1705,04/09/2024,5,2,5,2,1,75.0 €,2024-09-04,,75.0,
1708,2024-09-01,1,1,1,1,4,78.0 €,2024-09-01,,78.0,
1709,31/08/2024,2,2,2,2,5,79.0 €,2024-08-31,,79.0,
1712,2024-08-28,5,1,5,1,3,82.0 €,2024-08-28,,82.0,
1722,08/18/2024,1,3,1,3,3,137.5 USD,2024-08-18,,119.57,
1726,08/14/2024,5,3,5,3,2,96.0 €,2024-08-14,,96.0,
1729,11/08/2024,1,2,1,2,5,99.0 €,2024-08-11,,99.0,
1730,08/10/2024,2,3,2,3,1,100.0 €,2024-10-08,,100.0,
1733,07/08/2024,5,2,5,2,4,103.0 €,2024-08-07,,103.0,
1736,2024-08-04,1,1,1,1,2,106.0 €,2024-08-04,,106.0,
1737,03/08/2024,2,2,2,2,3,152.5 USD,2024-08-03,,132.61,
1740,2024-07-31,5,1,5,1,1,155.5 USD,2024-07-31,,135.22,
1744,2024-07-27,2,1,2,1,5,114.0 €,2024-07-27,,114.0,
1754,07/17/2024,5,3,5,3,5,124.0 €,2024-07-17,,124.0,
1757,14/07/2024,1,2,1,2,3,127.0 €,2024-07-14,,127.0,
1758,07/13/2024,2,3,2,3,4,173.5 USD,2024-07-13,,150.87,
1761,10/07/2024,5,2,5,2,2,176.5 USD,2024-07-10,,153.48,
1764,2024-07-07,1,1,1,1,5,179.5 USD,2024-07-07,,156.09,
1765,06/07/2024,2,2,2,2,1,135.0 €,2024-07-06,,135.0,
1768,2024-07-03,5,1,5,1,4,138.0 €,2024-07-03,,138.0,
1772,2024-06-29,2,1,2,1,3,142.0 €,2024-06-29,,142.0,
1778,06/23/2024,1,3,1,3,4,148.0 €,2024-06-23,,148.0,
1785,16/06/2024,1,2,1,2,1,200.5 USD,2024-06-16,,174.35,
1786,06/15/2024,2,3,2,3,2,156.0 €,2024-06-15,,156.0,
1789,12/06/2024,5,2,5,2,5,159.0 €,2024-06-12,,159.0,
1792,2024-06-09,1,1,1,1,3,162.0 €,2024-06-09,,162.0,
1793,08/06/2024,2,2,2,2,4,163.0 €,2024-06-08,,163.0,
1796,2024-06-05,5,1,5,1,2,166.0 €,2024-06-05,,166.0,
1806,05/26/2024,1,3,1,3,2,21.5 USD,2024-05-26,,18.7,
1810,05/22/2024,5,3,5,3,1,30.0 €,2024-05-22,,30.0,
1813,19/05/2024,1,2,1,2,4,33.0 €,2024-05-19,,33.0,
1814,05/18/2024,2,3,2,3,5,34.0 €,2024-05-18,,34.0,
1817,15/05/2024,5,2,5,2,3,37.0 €,2024-05-15,,37.0,
1820,2024-05-12,1,1,1,1,1,40.0 €,2024-05-12,,40.0,
1821,11/05/2024,2,2,2,2,2,36.5 USD,2024-05-11,,31.74,
1824,2024-05-08,5,1,5,1,5,39.5 USD,2024-05-08,,34.35,
1828,2024-05-04,2,1,2,1,4,48.0 €,2024-05-04,,48.0,
1834,04/28/2024,1,3,1,3,5,54.0 €,2024-04-28,,54.0,
1838,04/24/2024,5,3,5,3,4,58.0 €,2024-04-24,,58.0,
1841,21/04/2024,1,2,1,2,2,61.0 €,2024-04-21,,61.0,
1842,04/20/2024,2,3,2,3,3,57.5 USD,2024-04-20,,50.0,
1845,17/04/2024,5,2,5,2,1,60.5 USD,2024-04-17,,52.61,
1849,13/04/2024,2,2,2,2,5,69.0 €,2024-04-13,,69.0,
1852,2024-04-10,5,1,5,1,3,72.0 €,2024-04-10,,72.0,
1856,2024-04-06,2,1,2,1,2,76.0 €,2024-04-06,,76.0,
1862,03/31/2024,1,3,1,3,3,82.0 €,2024-03-31,,82.0,
1866,03/27/2024,5,3,5,3,2,81.5 USD,2024-03-27,,70.87,
1869,24/03/2024,1,2,1,2,5,84.5 USD,2024-03-24,,73.48,
1870,03/23/2024,2,3,2,3,1,90.0 €,2024-03-23,,90.0,
1873,20/03/2024,5,2,5,2,4,93.0 €,2024-03-20,,93.0,
1876,2024-03-17,1,1,1,1,2,96.0 €,2024-03-17,,96.0,
1877,16/03/2024,2,2,2,2,3,97.0 €,2024-03-16,,97.0,
1880,2024-03-13,5,1,5,1,1,100.0 €,2024-03-13,,100.0,
1884,2024-03-09,2,1,2,1,5,99.5 USD,2024-03-09,,86.52,
1890,03/03/2024,1,3,1,3,1,105.5 USD,2024-03-03,,91.74,
1894,02/28/2024,5,3,5,3,5,114.0 €,2024-02-28,,114.0,
1897,25/02/2024,1,2,1,2,3,117.0 €,2024-02-25,,117.0,
1898,02/24/2024,2,3,2,3,4,118.0 €,2024-02-24,,118.0,
1901,21/02/2024,5,2,5,2,2,121.0 €,2024-02-21,,121.0,
1904,2024-02-18,1,1,1,1,5,124.0 €,2024-02-18,,124.0,
1905,17/02/2024,2,2,2,2,1,120.5 USD,2024-02-17,,104.78,
1908,2024-02-14,5,1,5,1,4,123.5 USD,2024-02-14,,107.39,
1912,2024-02-10,2,1,2,1,3,132.0 €,2024-02-10,,132.0,
1918,02/04/2024,1,3,1,3,4,138.0 €,2024-04-02,,138.0,
1922,01/31/2024,5,3,5,3,3,142.0 €,2024-01-31,,142.0,
1925,28/01/2024,1,2,1,2,1,145.0 €,2024-01-28,,145.0,
1926,01/27/2024,2,3,2,3,2,141.5 USD,2024-01-27,,123.04,
1929,24/01/2024,5,2,5,2,5,144.5 USD,2024-01-24,,125.65,
1932,2024-01-21,1,1,1,1,3,147.5 USD,2024-01-21,,128.26,
1933,20/01/2024,2,2,2,2,4,153.0 €,2024-01-20,,153.0,
1936,2024-01-17,5,1,5,1,2,156.0 €,2024-01-17,,156.0,
1940,2024-01-13,2,1,2,1,1,160.0 €,2024-01-13,,160.0,
1946,01/07/2024,1,3,1,3,2,166.0 €,2024-07-01,,166.0,
1953,31/12/2023,1,2,1,2,4,168.5 USD,2023-12-31,,146.52,
1954,12/30/2023,2,3,2,3,5,24.0 €,2023-12-30,,24.0,
1957,27/12/2023,5,2,5,2,3,27.0 €,2023-12-27,,27.0,
1960,2023-12-24,1,1,1,1,1,30.0 €,2023-12-24,,30.0,
1961,23/12/2023,2,2,2,2,2,31.0 €,2023-12-23,,31.0,
1964,2023-12-20,5,1,5,1,5,34.0 €,2023-12-20,,34.0,
1968,2023-12-16,2,1,2,1,4,183.5 USD,2023-12-16,,159.57,
1974,12/10/2023,1,3,1,3,5,189.5 USD,2023-10-12,,164.78,
1978,12/06/2023,5,3,5,3,4,48.0 €,2023-06-12,,48.0,
1981,03/12/2023,1,2,1,2,2,51.0 €,2023-12-03,,51.0,
1982,12/02/2023,2,3,2,3,3,52.0 €,2023-02-12,,52.0,
1985,29/11/2023,5,2,5,2,1,55.0 €,2023-11-29,,55.0,
1988,2023-11-26,1,1,1,1,4,58.0 €,2023-11-26,,58.0,
1989,25/11/2023,2,2,2,2,5,204.5 USD,2023-11-25,,177.83,
1992,2023-11-22,5,1,5,1,3,207.5 USD,2023-11-22,,180.43,
1996,2023-11-18,2,1,2,1,2,66.0 €,2023-11-18,,66.0,
2002,08/08/2026,1,3,1,3,3,72.0 €,2026-08-08,,72.0,
2006,08/04/2026,5,3,5,3,2,76.0 €,2026-04-08,,76.0,
2009,01/08/2026,1,2,1,2,5,79.0 €,2026-08-01,,79.0,
2010,07/31/2026,2,3,2,3,1,25.5 USD,2026-07-31,,22.17,
2016,2026-07-25,1,1,1,1,2,31.5 USD,2026-07-25,,27.39,
2017,24/07/2026,2,2,2,2,3,87.0 €,2026-07-24,,87.0,
2020,2026-07-21,5,1,5,1,1,90.0 €,2026-07-21,,90.0,
2024,2026-07-17,2,1,2,1,5,94.0 €,2026-07-17,,94.0,
2030,07/11/2026,1,3,1,3,1,100.0 €,2026-11-07,,100.0,
2034,07/07/2026,5,3,5,3,5,49.5 USD,2026-07-07,,43.04,
2037,04/07/2026,1,2,1,2,3,52.5 USD,2026-07-04,,45.65,
2038,07/03/2026,2,3,2,3,4,108.0 €,2026-03-07,,108.0,
2041,30/06/2026,5,2,5,2,2,111.0 €,2026-06-30,,111.0,
2044,2026-06-27,1,1,1,1,5,114.0 €,2026-06-27,,114.0,
2045,26/06/2026,2,2,2,2,1,115.0 €,2026-06-26,,115.0,
2048,2026-06-23,5,1,5,1,4,118.0 €,2026-06-23,,118.0,
2052,2026-06-19,2,1,2,1,3,67.5 USD,2026-06-19,,58.7,
2058,06/13/2026,1,3,1,3,4,73.5 USD,2026-06-13,,63.91,
2062,06/09/2026,5,3,5,3,3,132.0 €,2026-09-06,,132.0,
2065,06/06/2026,1,2,1,2,1,135.0 €,2026-06-06,,135.0,
2066,06/05/2026,2,3,2,3,2,136.0 €,2026-05-06,,136.0,
2069,02/06/2026,5,2,5,2,5,139.0 €,2026-06-02,,139.0,
2072,2026-05-30,1,1,1,1,3,142.0 €,2026-05-30,,142.0,
2073,29/05/2026,2,2,2,2,4,88.5 USD,2026-05-29,,76.96,
2076,2026-05-26,5,1,5,1,2,91.5 USD,2026-05-26,,79.57,
2080,2026-05-22,2,1,2,1,1,150.0 €,2026-05-22,,150.0,
2086,05/16/2026,1,3,1,3,2,156.0 €,2026-05-16,,156.0,
2090,05/12/2026,5,3,5,3,1,160.0 €,2026-12-05,,160.0,
2093,09/05/2026,1,2,1,2,4,163.0 €,2026-05-09,,163.0,
2094,05/08/2026,2,3,2,3,5,109.5 USD,2026-08-05,,95.22,
2097,05/05/2026,5,2,5,2,3,112.5 USD,2026-05-05,,97.83,
2101,01/05/2026,2,2,2,2,2,21.0 €,2026-05-01,,21.0,
2104,2026-04-28,5,1,5,1,5,24.0 €,2026-04-28,,24.0,
2108,2026-04-24,2,1,2,1,4,28.0 €,2026-04-24,,28.0,
2114,04/18/2026,1,3,1,3,5,34.0 €,2026-04-18,,34.0,
2118,04/14/2026,5,3,5,3,4,133.5 USD,2026-04-14,,116.09,
2121,11/04/2026,1,2,1,2,2,136.5 USD,2026-04-11,,118.7,
2122,04/10/2026,2,3,2,3,3,42.0 €,2026-10-04,,42.0,
2125,07/04/2026,5,2,5,2,1,45.0 €,2026-04-07,,45.0,
2128,2026-04-04,1,1,1,1,4,48.0 €,2026-04-04,,48.0,
2129,03/04/2026,2,2,2,2,5,49.0 €,2026-04-03,,49.0,
2132,2026-03-31,5,1,5,1,3,52.0 €,2026-03-31,,52.0,
2136,2026-03-27,2,1,2,1,2,151.5 USD,2026-03-27,,131.74,
2142,03/21/2026,1,3,1,3,3,157.5 USD,2026-03-21,,136.96,
2146,03/17/2026,5,3,5,3,2,66.0 €,2026-03-17,,66.0,
2149,14/03/2026,1,2,1,2,5,69.0 €,2026-03-14,,69.0,
2153,10/03/2026,5,2,5,2,4,73.0 €,2026-03-10,,73.0,
2156,2026-03-07,1,1,1,1,2,76.0 €,2026-03-07,,76.0,
2157,06/03/2026,2,2,2,2,3,172.5 USD,2026-03-06,,150.0,
2160,2026-03-03,5,1,5,1,1,175.5 USD,2026-03-03,,152.61,
2164,2026-02-27,2,1,2,1,5,84.0 €,2026-02-27,,84.0,
2170,02/21/2026,1,3,1,3,1,90.0 €,2026-02-21,,90.0,
2174,02/17/2026,5,3,5,3,5,94.0 €,2026-02-17,,94.0,
2177,14/02/2026,1,2,1,2,3,97.0 €,2026-02-14,,97.0,
2181,10/02/2026,5,2,5,2,2,196.5 USD,2026-02-10,,170.87,
2184,2026-02-07,1,1,1,1,5,199.5 USD,2026-02-07,,173.48,
2185,06/02/2026,2,2,2,2,1,105.0 €,2026-02-06,,105.0,
2188,2026-02-03,5,1,5,1,4,108.0 €,2026-02-03,,108.0,
2192,2026-01-30,2,1,2,1,3,112.0 €,2026-01-30,,112.0,
2198,01/24/2026,1,3,1,3,4,118.0 €,2026-01-24,,118.0,
2202,01/20/2026,5,3,5,3,3,17.5 USD,2026-01-20,,15.22,
2205,17/01/2026,1,2,1,2,1,20.5 USD,2026-01-17,,17.83,
2206,01/16/2026,2,3,2,3,2,126.0 €,2026-01-16,,126.0,
2209,13/01/2026,5,2,5,2,5,129.0 €,2026-01-13,,129.0,
2212,2026-01-10,1,1,1,1,3,132.0 €,2026-01-10,,132.0,
2213,09/01/2026,2,2,2,2,4,133.0 €,2026-01-09,,133.0,
2216,2026-01-06,5,1,5,1,2,136.0 €,2026-01-06,,136.0,
2220,2026-01-02,2,1,2,1,1,35.5 USD,2026-01-02,,30.87,
2226,12/27/2025,1,3,1,3,2,41.5 USD,2025-12-27,,36.09,
2230,12/23/2025,5,3,5,3,1,150.0 €,2025-12-23,,150.0,
2233,20/12/2025,1,2,1,2,4,153.0 €,2025-12-20,,153.0,
2234,12/19/2025,2,3,2,3,5,154.0 €,2025-12-19,,154.0,
2237,16/12/2025,5,2,5,2,3,157.0 €,2025-12-16,,157.0,
2240,2025-12-13,1,1,1,1,1,160.0 €,2025-12-13,,160.0,
2241,12/12/2025,2,2,2,2,2,56.5 USD,2025-12-12,,49.13,
2248,2025-12-05,2,1,2,1,4,168.0 €,2025-12-05,,168.0,
2254,11/29/2025,1,3,1,3,5,24.0 €,2025-11-29,,24.0,
2258,11/25/2025,5,3,5,3,4,28.0 €,2025-11-25,,28.0,
2261,22/11/2025,1,2,1,2,2,31.0 €,2025-11-22,,31.0,
2262,11/21/2025,2,3,2,3,3,77.5 USD,2025-11-21,,67.39,
2265,18/11/2025,5,2,5,2,1,80.5 USD,2025-11-18,,70.0,
2268,2025-11-15,1,1,1,1,4,83.5 USD,2025-11-15,,72.61,
2269,14/11/2025,2,2,2,2,5,39.0 €,2025-11-14,,39.0,
2272,2025-11-11,5,1,5,1,3,42.0 €,2025-11-11,,42.0,
2276,2025-11-07,2,1,2,1,2,46.0 €,2025-11-07,,46.0,
2282,11/01/2025,1,3,1,3,3,52.0 €,2025-01-11,,52.0,
2286,10/28/2025,5,3,5,3,2,101.5 USD,2025-10-28,,88.26,
2289,25/10/2025,1,2,1,2,5,104.5 USD,2025-10-25,,90.87,
2290,10/24/2025,2,3,2,3,1,60.0 €,2025-10-24,,60.0,
2293,21/10/2025,5,2,5,2,4,63.0 €,2025-10-21,,63.0,
2296,2025-10-18,1,1,1,1,2,66.0 €,2025-10-18,,66.0,
2297,17/10/2025,2,2,2,2,3,67.0 €,2025-10-17,,67.0,
2304,2025-10-10,2,1,2,1,5,119.5 USD,2025-10-10,,103.91,
2314,09/30/2025,5,3,5,3,5,84.0 €,2025-09-30,,84.0,
2317,27/09/2025,1,2,1,2,3,87.0 €,2025-09-27,,87.0,
2318,09/26/2025,2,3,2,3,4,88.0 €,2025-09-26,,88.0,
2321,23/09/2025,5,2,5,2,2,91.0 €,2025-09-23,,91.0,
2324,2025-09-20,1,1,1,1,5,94.0 €,2025-09-20,,94.0,
2325,19/09/2025,2,2,2,2,1,140.5 USD,2025-09-19,,122.17,
2328,2025-09-16,5,1,5,1,4,143.5 USD,2025-09-16,,124.78,
2332,2025-09-12,2,1,2,1,3,102.0 €,2025-09-12,,102.0,
2338,09/06/2025,1,3,1,3,4,108.0 €,2025-06-09,,108.0,
2342,09/02/2025,5,3,5,3,3,112.0 €,2025-02-09,,112.0,
2345,30/08/2025,1,2,1,2,1,115.0 €,2025-08-30,,115.0,
2346,08/29/2025,2,3,2,3,2,161.5 USD,2025-08-29,,140.43,
2349,26/08/2025,5,2,5,2,5,164.5 USD,2025-08-26,,143.04,
